$startl$,dossier,guideline,PDF link ,study: Acute toxicity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,,,,In vivo ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,,,,non OECD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OECD 401 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OECD 402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OECD 403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,,,,Endpoints ,,,,,,,,grading of lesion,,Test method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reliability,,,,,,,,additional information,own comments,,Endpoints,,,,,,,,,,,,,,,Test method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reliability,,,,,,,additional information,own comments,,Endpoints,,,,,,,,,,,Test method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reliability,,,,,,additional information,own comments,,Endpoints,,,,,,,,,,,,Test method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reliability,,,,,,,additional information,own comments,$endl$
$startl$,,,,target organ at necroscopy,observations and recording,dose descriptor ,dose descriptor unit,moribund or dead animals prior to study termination ,mortality rate,conclusion,,,,test substance ,,,,,,,,,,,,test species in in vivo study,,,,,,,,,,test conditions acute txicity,,,,,,,,,,,,,,,,,,,SCCS comment to test,year,control groups,GLP,preliminary test,Klimisch score,Ref. in dossier,,,,,Observations ,,,,,,LD50 (mg/kg),95% confidence interval ,LD50 male (mg/kg),LD50 female (mg/kg),moribound or dead  male animals prior to study termination,mortality rate in males,moribound or dead  female animals prior to study termination,mortality rate in females,conclusion,,Test substance,,,,,,,,,Experimental animals,,,,,,,,,,,,Test conditions,,,,,,,,,SCCS comment to test,year,control groups,GLP,limit test,klimisch score,ref. in dossier,,,,Observations ,,,LD50 (mg/kg),95% confidence interval ,LD50 male (mg/kg),LD50 female (mg/kg),moribound or dead animals prior to study termination,mortality rate ,conclusion,,Test substance,,,,,,,,,Experimental animals,,,,,,,,,,,,Test conditions,,,,,,,,,SCCS comment to test,year,control groups,GLP,klimisch score,ref. in dossier,,,,Observations ,,,LC50 ,LC50  unit ,95% confidence interval ,LC50 male,LC50 female,moribound or dead animals prior to study termination,mortality rate ,conclusion,,Test substance,,,,,,,,,,,Experimental animals,,,,,,,,,,,Test conditions,,,,,,,,,,,,,,,SCCS comment to test,year,control groups,GLP,limit test ,klimisch score,ref. in dossier,,,$endl$
$startl$,p-aminophenol,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_078.pdf,,,1550,"LD50, mg/kg bw",,,,,,,,,,,,,,,,,,,mice,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,1977,,,,,c43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,p-aminophenol,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_078.pdf,,,"393, 1139; 4-10","LD50, mg/kg bw in rat male, female; rabbit between metioned numbers g/kg bw",,,,,,,,,,,,,,,,,,,rat and rabbit,,,,f & m,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,p-aminophenol,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_078.pdf,, methaemoglobin concentration was less than 10% of the total haemoglobin concentration., 0.5,"LD50, g/kg bw ",yes,deaths were reported within 48 hours of compound administration.,,,,,,,,,5,suspension,,,,,,,rat albino,,,,,,,,,,,,,yes,,,,,,,,,,,starch solution,3,,,,,,,,,,a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,p-aminophenol,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_078.pdf,,,37,"LD50, mg/kg bw",,,,,,,,,,,,,,,,,,,cat,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,c29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,p-aminophenol,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_078.pdf,,,470,"LD50, mg/kg bw",,,,,,,,,,,,,,,,,,,mouse,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,p-aminophenol,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_078.pdf,,,10000,"LD50, mg/kg bw",,,,,,,,,,,,,,,,,,,rabbit,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,c23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,p-aminophenol,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_078.pdf,,,>8000; >5000,"LD50, mg/kg bw in rabbit; in rat",,,,,,,,,,,,,,,,,,,rabbit and rat,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,p-aminophenol,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_078.pdf,,,>0.005,"LC50, mg/l",,,,,,,,,,,,,,,,,,,rat,,,,,,,,,,,,,,,,,,yes,,,,,,,,1,,,,,,,,,c23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,p-aminophenol,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_078.pdf,,," >5.91,  >3.42","LC50, mg/l in 1.3 hour exposure; 4 hour exposure",,,,,,,,,,,,,,,,,,,rat,,,,,,,,,,,,,,,,,,yes,,,,,,,,"1.3,  4 ",,,,,,,,,a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,n-methyl-2-pyrrolidone (NMP),non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_050.pdf,,,4150 (3100-5560),"LD50, mg/kg bw ",,,,,,,,,,,,,,,,,,,rat,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,nmp has low acute toxicity by oral route,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,n-methyl-2-pyrrolidone (NMP),non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_050.pdf,,,3906 (3100-4400),"LD50, mg/kg bw ",,,,,,,,,,,,,,,,,,,rat,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,nmp has low acute toxicity by oral route,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,n-methyl-2-pyrrolidone (NMP),non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_050.pdf,,,7710 (5900-9600),"LD50, mg/kg bw ",,,,,,,,,,,,,,,,,,,mouse,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,nmp has low acute toxicity by oral route,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,n-methyl-2-pyrrolidone (NMP),non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_050.pdf,,,2500 - 5000,"LD50, mg/kg bw ",,,,,,,,,,,,,,,,,,,rat,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,nmp has low acute toxicity by dermal route,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,n-methyl-2-pyrrolidone (NMP),non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_050.pdf,,,˃ 5.1,LC50 mg/l ,,,,,,,,,,,,,,,,87% of aerosol particles< 8.5 µm,,,rat,,,,,,,,,,,,,,,,,,"yes, head only",,,,,,,,4,,,nmp has low acute toxicity by inhalation route,2000,,,,,IUCLID dataset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,hc yellow n° 4,OECD 401,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_008.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"during the observation period of 14 days, a record was kept for mortalities and signs of toxicity. body weights were recorded on day 0 and day 14 for the surviving animals. all rats that died were investigated macroscopically to identify organ changes in the skull, thorax and abdomen and surviving animals were similarly examined at the end of the 14- day post-observation.",,,"during the observation period of 14 days, a record was kept for mortalities and signs of toxicity. body weights were recorded on day 0 and day 14 for the surviving animals. all rats that died were investigated macroscopically to identify organ changes in the skull, thorax and abdomen and surviving animals were similarly examined at the end of the 14- day post-observation.",,,> 5000,,,,no,,no,,no mortalities occurred at the dose of 5 g/kg bw. yellow colorations of the skin and mucosae were observed until the fourth day after administration of the tested dose. no other signs of reaction to treatment were observed.,,,,50,aqueous suspension,,,,,,rat /bor: wisw spf tno,,,,,193-209 , 155-193,g,f&m,starved 16h before treatment,10,,5000, mg/kg bw,,,intubation,distilled water,,14,,,1985,,no,"hc yellow n°4 was prepared as a 50 % suspension in distilled water and administered by oral intubation at the doses of 1, 2.5 and 5 g/kg bw in range finding test (2 males per dose). as no mortalities occurred at these doses, 5 g/kg bw was chosen for the primary test (5 males and 5 females). ",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,hc yellow n° 4,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_008.pdf,,,"1250-5000, 1250-2500 ","LD50, mg/kg bw  between mentioned numbers in male, in female",,,"the results of this study indicated that the median lethal oral dose (LD5O), was in the region of 1250 to 5000 mg/kg bw in the male rats and in the region of 1250 and 2500 mg/kg bw in females. dosing was then extended to larger groups of rats (five males and five females) in order to set the median lethal dose more precisely. signs of reaction to treatment were not recorded.",,,,,,,,10,,,,,,,,rat/sprague-dawley,,,,f&m,190 -240 ,g,,5,,"1250, 5000; 1250, 2500, 5000", mg/kg bw in males; in females,,"yes, gavage",,,,,,,,,,,acacia in water,3,,14,,,1987,,no,,,3,,the experiment did not conform to a guideline and the experimental description is incomplete. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,hc yellow n° 4,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_008.pdf,"5 male and 5 female rats were treated at the dose of 2000 mg/kg bw. as this dose produced mortality, a further group of 5 male and 5 female rats were treated at the dose of 500 mg/kg bw. rats were weighed prior to dosing (day 0), day 7 and day 14. during the observation period of 14 days, a record was kept of mortalities and signs of toxicity. all rats that died were examined macroscopically to identify organs changes and surviving animals were similarly examined. the dose of 2000 mg/kg bw produced mortality in 4 male and 4 female rats. signs of piloerection, soiled coat, reduced activity, ataxia, subdued behaviour, prostration, hunched appearance and laboured breathing were observed for all animals in day of dosing. most of these signs were also observed in the 2 surviving rats at day 5 after dosing. yellow colorations of urines and extremities were observed in all animals after dosing. these colorations were also observed in surviving rats after the end of the 14 days observation period. Yellow colorations of stomach, intestines, skin, coat and tail were observed. the dose of 500 mg/kg bw produced no mortality in male and female rats. signs of piloerection, reduced activity and hunched appearance were observed for all animals from the day of dosing until 5 days after dosing. yellow colorations of urines and extremities were observed in all animals after dosing. these colorations were also observed after the end of the 14 days observation period. No other effects were observed at this dose.",,>500,"LD50, mg/kg bw ",yes, 8 died at 2000mg/kg bw ,"under the conditions of the study, hc yellow n°4 is considered as having acute oral toxicity above 500 mg/kg/bw.",,,,,,,,,suspension in vehicle,,,930700805,,,,rat/sprague-dawley,,,,f&m,127 - 186 ,g,starved overnight before treatment,10,,"2000, 500", mg/kg bw,,"yes, gavage",,,,,,,,10,,,aqueous carboxymethylcellulose,0.5,,14,,,1994,,yes,,,4,,"guideline: acute oral toxicity test (fixed dose procedure) EC Directive 84/449/EEC Annex V, test B1. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,hydroxyethyl-2-nitro-p-toluidine,non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_061.pdf,"the animals were checked daily for clinical signs and deaths. body weights were recorded on study day 1, day 7 and day 14. post-mortems of all animals were conducted. hydroxyethyl-2-nitro-p-toluidine caused reduced activity and orange coloration of the urine and extremities. both effects had disappeared after 24 h. no overt signs of toxicity were observed in survivors. body weight increased at all doses. no post-mortem changes were noted. ",,"1564, 1436; 1600, 1750 ","LD50, mg/kg bw in rat male, female; mouse male, female",yes,", mortalities occurred within 24h of administering the test substance. rat  at dose mg/kg bw 900: male 2/6, female 1/6; at dose 1700: male 3/6, female 3/6; at dose 2500: male 6/6, female 6/6. mouse at dose mg/kg bw 1000: male 2/10, female 0/10; at dose 1500: male 4/10, female 4/10; at dose 2000: male 7/10, female 6/10; at dose 2500: male 10/10, female 10/10. ","though this study does not follow guideline 401, (1981), the results indicate that the acute oral toxicity of hydroxyethyl-2-nitro-p-toluidine is low.",,,,,,,,,,99.6,,bra1/285,,,,rat/ wistar; mouse/cf1,,,,f&m,,,,12 / 20,,"900, 1700, 2500; 1000, 1500, 2000, 2500",mg/kg bw in rats; in mice,single,"yes,  gavage",,,,,,,,,,,gum arabic solution,10,,14,,the dose range was determined by a preliminary mouse study that indicated a median lethal dose between 1000 and 2000 mg/kg bw. ,1985,,no,the dose range was determined by a preliminary mouse study that indicated a median lethal dose between 1000 and 2000 mg/kg bw. ,,"13, submission 3",,"the protocol did not follow oecd guideline 401, but is described as ‘in analogy to appraisal of the safety of chemicals in foods, drugs and cosmetics’. a quality assurance statement, dated 12 September 1991, was included. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,hydroxyethyl-2-nitro-p-toluidine,OECD 402,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_061.pdf,body weight depression,"clinical observations were made for 1, 10, and 30 min, 1, 2, 4, 6 hours and then at least twice daily for 14 days.  body weights were recorded on study day 1, day 7 and day 14. post-mortems of all animals were conducted. three animals of each sex displayed signs of general malaise (chromodacryorrhoea and ruffled fur) during the first 2 days.  body weight gain decreased in female rats over the 14 days ",> 2000,"LD50, mg/kg bw",no,,,,,,,,,,,,99.8,,B 3/89 ,,,,rat/sprague dawley him: ofa spf,,,,f&m,,,,10,,2000, mg/kg bw,,,yes,30cm2,covered with tape,clipped skin,,,,,after the exposure time the test substance was wiped off.,,,,24,,,,1990,,yes,,,"14, submission 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"o-phenylphenol, sodium o-phenylphenate and potassium o-phenylphenate",non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_177.pdf,,,≈ 3000,"LD50, mg/kg bw",,,,,,,,,,,,,,,,,test substance: OPP,,rat,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"o-phenylphenol, sodium o-phenylphenate and potassium o-phenylphenate",non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_177.pdf,,,≈ 2700,"LD50,mg/kg bw",,,,,,,,,,,,,,,,,test substance: OPP,,rat,,,,m,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"o-phenylphenol, sodium o-phenylphenate and potassium o-phenylphenate",non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_177.pdf,,,2980,"LD50, mg/kg bw",,,,,,,,,,,,,,,,,test substance: OPP,,rat,,,,m,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"o-phenylphenol, sodium o-phenylphenate and potassium o-phenylphenate",non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_177.pdf,,,"2600, 2850 ","LD50, mg/kg bw in male, female",,,,,,,,,,,,,,,,,test substance: OPP,,rat,,,,f & m,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"o-phenylphenol, sodium o-phenylphenate and potassium o-phenylphenate",non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_177.pdf,,,"2850, 3600","LD50, mg/kg bw in male, female",,,,,,,,,,,,,,,,,test substance: OPP,,rat,,,,f & m,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"o-phenylphenol, sodium o-phenylphenate and potassium o-phenylphenate",non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_177.pdf,,,2733,"LD50, mg/kg bw",,,,,,,,,,,,,,,,,test substance: OPP,,rat,,,,f & m,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"o-phenylphenol, sodium o-phenylphenate and potassium o-phenylphenate",non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_177.pdf,,,≈ 2000,"LD50, mg/kg bw",,,,,,,,,,,,,,,,,test substance: OPP,,mouse,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"o-phenylphenol, sodium o-phenylphenate and potassium o-phenylphenate",non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_177.pdf,,,"≈ 1200, ≈ 1050","LD50, mg/kg bw in male, female",,,,,,,,,,,,,,,,,test substance: OPP,,mouse,,,,f & m,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"o-phenylphenol, sodium o-phenylphenate and potassium o-phenylphenate",non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_177.pdf,,,"3499, 3152","LD50, mg/kg bw in male, female",,,,,,,,,,,,,,,,,test substance: OPP,,mouse,,,,f & m,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
$startl$,"o-phenylphenol, sodium o-phenylphenate and potassium o-phenylphenate",non OECD,https://ec.europa.eu/health/scientific_committees/consumer_safety/docs/sccs_o_177.pdf,,,≈ 500,"LD50, mg/kg bw",,,,,,,,,,,,,,,,,test substance: OPP,,cat,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$endl$
